PHRED	CADD-SV_score	CADD-SV-SR_score	CADD-SV-seqonly_score
22.1	0.962368479769092	0.959818104287155	0.633153314170141
22.0	0.962322148823823	0.959746335812819	0.632424697399202
21.9	0.962280819663375	0.959710210974994	0.631941530213824
21.8	0.962197934264475	0.959668500439948	0.631613211191339
21.7	0.962164291953438	0.959618254828301	0.631280370596579
21.6	0.962096780894109	0.959505313088813	0.630524719775387
21.5	0.96199438010382	0.959420586028524	0.629921405482369
21.4	0.961961788080725	0.95935206445929	0.629374653206484
21.3	0.961914416427753	0.959292595862163	0.628745355216365
21.2	0.961832368462017	0.959221869254744	0.628174390870064
21.1	0.961770543718605	0.959137508676605	0.627611347264046
21.0	0.961716224959484	0.959041343756423	0.627059131575384
20.9	0.961648641062748	0.958967020608351	0.626304071859797
20.8	0.961585123393029	0.958905851014361	0.625619874235459
20.7	0.961506017023131	0.958839695877979	0.62495557968965
20.6	0.961401029387437	0.958761381234791	0.624083112918537
20.5	0.961323339535475	0.958668164231554	0.623471777876354
20.4	0.961236896798685	0.958596846346897	0.62269978956431
20.3	0.961159326636857	0.958504428528235	0.622184311429455
20.2	0.961096966254566	0.958453158335563	0.621638405673318
20.1	0.961016013019862	0.958393375543319	0.620989723594419
20.0	0.960986381211938	0.958355617881069	0.620665904524128
19.99	0.960985888089566	0.958351574414256	0.620603579171119
19.98	0.960983527662796	0.958348990001583	0.620490521371088
19.97	0.960976031152558	0.95833741460062	0.620350989753019
19.96	0.960967076173412	0.958334215672351	0.620318399665445
19.95	0.9609628238174	0.958328157124225	0.620264470532778
19.94	0.960959353448058	0.958311071997793	0.620200774907236
19.93	0.960949424596944	0.958308517048163	0.620176317494942
19.92	0.960943561846354	0.958302885006065	0.620084544900776
19.91	0.960935018874226	0.958300291718568	0.619940826537578
19.90	0.960929486892354	0.95828618476085	0.619910212912535
19.89	0.960926498586866	0.958277672573129	0.619898841178656
19.88	0.960903825161083	0.95827231424684	0.619871533052795
19.87	0.960902623452529	0.958251962530032	0.619784064546668
19.86	0.960897592643298	0.958248372817919	0.619664284996764
19.85	0.96088579698146	0.958236705188853	0.619525132136155
19.84	0.960878626576664	0.958233290280563	0.619484260092735
19.83	0.960876507568515	0.958201433653422	0.619394455181421
19.82	0.960866569336589	0.95820106764872	0.619348859593644
19.81	0.960858295210392	0.958198047118162	0.619309445147691
19.80	0.960850758678734	0.958185289138929	0.619268845808055
19.79	0.960843052253021	0.958179032732651	0.619207357056646
19.78	0.960828800872087	0.958168417216167	0.619168889130653
19.77	0.960827477209396	0.958167047125017	0.619086508968125
19.76	0.960813876935931	0.958154920860862	0.619052331319315
19.75	0.96080382864549	0.958153352875474	0.619020650144454
19.74	0.960800948927064	0.95814927386097	0.618924345082922
19.73	0.960788695844379	0.958146104554653	0.618812652465104
19.72	0.960782946601927	0.958138644343074	0.618776788745623
19.71	0.960778302095318	0.958125697113504	0.618667493479079
19.70	0.96077685132832	0.958121744758871	0.618648556198983
19.69	0.960773857024129	0.958114558966254	0.618598385473675
19.68	0.96075446855398	0.958104829221737	0.618548580092485
19.67	0.960745630424331	0.958096184422023	0.618517225626529
19.66	0.96074233471708	0.958086662484365	0.618468222701231
19.65	0.960736759327847	0.958077475109546	0.618337367779176
19.64	0.960735012400565	0.958073313613359	0.618299538057367
19.63	0.960732204413688	0.958068411532951	0.618247236960661
19.62	0.960720215182874	0.958064063799425	0.618239685749648
19.61	0.960703758997103	0.958043238565448	0.618101406788667
19.60	0.960699273394436	0.958035182407666	0.618085070067929
19.59	0.960685595681566	0.958032664311845	0.618061634918496
19.58	0.960679794403068	0.958019729888276	0.61794921869755
19.57	0.960670907808234	0.958011072261025	0.617913771016416
19.56	0.960670642174426	0.958002353953408	0.617893393991185
19.55	0.960658817850451	0.957995107516518	0.61781789611533
19.54	0.960653563913802	0.957990775803922	0.61768282391714
19.53	0.960645433013007	0.957986720978529	0.617565259234961
19.52	0.960642711617658	0.957978655088505	0.617461993306736
19.51	0.960635047347402	0.957975241199405	0.617411900545879
19.50	0.960630853385414	0.95796877024009	0.617378707264414
19.49	0.960626853825859	0.957963267956072	0.617327552111808
19.48	0.96061885612074	0.957939047290931	0.617219869388707
19.47	0.960606541409283	0.957933690878102	0.617175814652117
19.46	0.960604785414216	0.95792874592631	0.617128394011813
19.45	0.960601530410885	0.957922774898497	0.617061359004254
19.44	0.960596476240999	0.95791837731248	0.616915148982939
19.43	0.960590325355968	0.95790093611782	0.616874569405749
19.42	0.960579135807996	0.957899110180963	0.616804090209993
19.41	0.960570792197884	0.957893901671006	0.616767303036523
19.40	0.960562046937064	0.95787818584951	0.616718286317121
19.39	0.96055444924183	0.95785875421211	0.616645776433006
19.38	0.960553635717702	0.957854407612833	0.616597578124296
19.37	0.960536501473088	0.957839659777891	0.61639800157994
19.36	0.960524961534484	0.957838445984215	0.616243267590459
19.35	0.960524001290123	0.957835725787242	0.616224984061937
19.34	0.960515873974243	0.957827936004222	0.616202725169729
19.33	0.960505718835514	0.957815532783516	0.616128353789258
19.32	0.960488262380913	0.957809984264244	0.61607638012249
19.31	0.960469353044106	0.957801388871918	0.615999229295047
19.30	0.960462800135435	0.957787343998711	0.61593025366957
19.29	0.960451242290179	0.957775032677712	0.615875200778102
19.28	0.96044353405879	0.957758299648084	0.615775912419766
19.27	0.960431676674908	0.957750292850004	0.615734068587018
19.26	0.960422419678081	0.957740765396753	0.615711235339122
19.25	0.960415483568253	0.957728218356986	0.615668706422174
19.24	0.960405572818576	0.957724958035034	0.615485321169101
19.23	0.960398189440778	0.95772049591157	0.615413683441434
19.22	0.960391642768533	0.957709628150263	0.615276133392535
19.21	0.960384129583947	0.957701280186858	0.615206063972397
19.20	0.960376611460331	0.957691727007283	0.615170904498839
19.19	0.960374140896618	0.957674986309469	0.615096519415248
19.18	0.960363455027695	0.957662373615446	0.614951100662975
19.17	0.960355048002639	0.957660934300653	0.61490238444759
19.16	0.960353453734325	0.95765467041959	0.614859905026668
19.15	0.960349517884956	0.95764708813466	0.614760764274757
19.14	0.960342995986922	0.957638841425875	0.614693857042022
19.13	0.96033682517341	0.957630373836782	0.614593356923887
19.12	0.96032851029327	0.957625856278882	0.61454843756081
19.11	0.960325893078098	0.957617612482536	0.614519790776189
19.10	0.960317522609964	0.957614774462954	0.614299696896032
19.09	0.960315013427054	0.957609750357146	0.614254763303778
19.08	0.960298237901846	0.957599511056706	0.614209709376061
19.07	0.960296733011172	0.957582676150902	0.614107342408805
19.06	0.960285842064328	0.95757376328555	0.614076700320439
19.05	0.960277950793352	0.957565822821278	0.6140654933461
19.04	0.960268791081585	0.957556780242494	0.614037866079357
19.03	0.96024708467864	0.957549192097127	0.61399865146729
19.02	0.96023574606912	0.957529793730532	0.613899030977545
19.01	0.960225725743043	0.957518132686184	0.61381469113938
19.00	0.960207276262709	0.957507507365652	0.613604447747956
18.99	0.960201710293166	0.957481983650481	0.613573471770118
18.98	0.960181604131869	0.957467597344259	0.613560087733273
18.97	0.960179509150364	0.95746109273997	0.613486046424657
18.96	0.960167847121191	0.957447813575632	0.613396612112134
18.95	0.960154378401942	0.95744429813365	0.613371894084906
18.94	0.960145267957199	0.957439986932056	0.613322995877327
18.93	0.960142567624455	0.957436166836407	0.61323721223141
18.92	0.960120775136939	0.957425581257776	0.613187351266995
18.91	0.960107291026199	0.957407613969275	0.613081638327708
18.90	0.960105861875831	0.957395039441218	0.613004901289906
18.89	0.960101237115186	0.957389344180586	0.612936601554484
18.88	0.960088768816298	0.957372053195188	0.612809907223691
18.87	0.960078502075166	0.957335875278379	0.612729003710188
18.86	0.960068935839089	0.957318353266254	0.612687212714556
18.85	0.96006078302662	0.957305142368674	0.612583170271344
18.84	0.960048689284596	0.957282416553367	0.612386557309232
18.83	0.960031618508215	0.957272135487756	0.612320677986042
18.82	0.960020007390665	0.957252835441526	0.612288896411261
18.81	0.960009827063186	0.957245021989862	0.612125916987201
18.80	0.959992711368456	0.957229074428508	0.612048762978655
18.79	0.959982743164088	0.957224426264151	0.61198462141384
18.78	0.959971195142417	0.957215009569027	0.611946058597923
18.77	0.959965452739634	0.957209373998384	0.61184342378127
18.76	0.959954156048144	0.957185409321769	0.611782752778738
18.75	0.959948891648072	0.957175292986608	0.611682964357762
18.74	0.959932904410368	0.957168195789019	0.611635429496681
18.73	0.959912822425506	0.957156981749347	0.611611914894069
18.72	0.959900115436988	0.957153409324908	0.611546351296356
18.71	0.95989492080375	0.957142255104881	0.611494652328064
18.70	0.959887105649033	0.95713649042337	0.61139522110416
18.69	0.959882110859126	0.95713326467422	0.611281938718436
18.68	0.959867527392729	0.957124657323139	0.611227130932193
18.67	0.959864519713943	0.957114935490782	0.611131766240946
18.66	0.959842796777538	0.957110930651016	0.611043029648633
18.65	0.959827231071942	0.957102870134239	0.610990116132111
18.64	0.959811616999887	0.957090523827072	0.610880094434685
18.63	0.959800832587683	0.957087659244009	0.610799259127737
18.62	0.959783566805296	0.957082569537316	0.610721295747492
18.61	0.959775234872348	0.95707278915785	0.610704392340167
18.60	0.959771435072404	0.957064866875097	0.610631098377568
18.59	0.959758780559086	0.957055691823857	0.610553160107685
18.58	0.959749857247057	0.957050719693271	0.610516090168691
18.57	0.959747795224198	0.957043794255723	0.610493087031915
18.56	0.959727225070448	0.95703493416229	0.610457900586088
18.55	0.95972616939042	0.957028865933262	0.61032352221943
18.54	0.959713623364461	0.957021262574309	0.610267350129807
18.53	0.959702139091546	0.957006297970347	0.610203052354377
18.52	0.95968389580696	0.956998841790171	0.61015366316142
18.51	0.95967376120189	0.9569941974856	0.610051053041284
18.50	0.95965988397591	0.9569787395734	0.609924610663285
18.49	0.959655438382417	0.956975446300565	0.609879505531618
18.48	0.95965208672405	0.956962995413777	0.609829590476423
18.47	0.959640644780119	0.956952094260094	0.609739743267784
18.46	0.959621755476424	0.95694516331025	0.609595925183489
18.45	0.959618208650974	0.956930453141605	0.609437602047259
18.44	0.959606177960233	0.956924508837673	0.609370113321587
18.43	0.959579987510106	0.956907393510758	0.609257071458587
18.42	0.959572375737304	0.956895074459878	0.609205825664146
18.41	0.959563140608174	0.956890997547854	0.609091967681754
18.40	0.959548455808847	0.956883048061487	0.609019604642732
18.39	0.959526065044726	0.956876080316329	0.608954517692213
18.38	0.959515845312906	0.956866961583437	0.608901992422468
18.37	0.959506515303894	0.956861395436045	0.608814827864516
18.36	0.959505652267708	0.956857384394448	0.608789373919993
18.35	0.959498577815496	0.956855369570481	0.608768373935943
18.34	0.95949126230559	0.956843028887663	0.608677352916458
18.33	0.95948963178987	0.956836421466799	0.608659914298498
18.32	0.959475522972676	0.956828092127729	0.608572177924957
18.31	0.959462231585574	0.956825660377006	0.608536468596998
18.30	0.95945840565882	0.956817921159688	0.608481930801579
18.29	0.959443715486129	0.956799738498467	0.608446793248372
18.28	0.959438996526349	0.956792976237381	0.608292108669052
18.27	0.959422197971848	0.95678233634172	0.608271908329644
18.26	0.959416787871688	0.956774483411897	0.608203133241326
18.25	0.959413352401935	0.956764030920698	0.608166990839145
18.24	0.959400175228362	0.956759902150615	0.608124105846396
18.23	0.959393224185156	0.956750041730283	0.60808748195303
18.22	0.959384455378969	0.956728307721767	0.608041830370916
18.21	0.959377328676922	0.956723050233674	0.607982233107156
18.20	0.959365383582098	0.956702233804722	0.607896666794494
18.19	0.959359228587136	0.956694548635537	0.607829435335947
18.18	0.959347985294835	0.95667988898696	0.607748764037349
18.17	0.959336107833389	0.956664790920453	0.607685673905325
18.16	0.959330894019907	0.956657966831224	0.607577513861031
18.15	0.959311808754958	0.956649001375015	0.607544227384801
18.14	0.959303301536419	0.956635962956621	0.607495246356984
18.13	0.959282620664156	0.956619312502686	0.607437512791662
18.12	0.959262873013253	0.956605144724761	0.607422103803921
18.11	0.959254632688211	0.956596031376802	0.607381385536985
18.10	0.959244006771098	0.956589068423196	0.607309527027571
18.09	0.959230551916367	0.956577012569454	0.607290481813197
18.08	0.959220037108685	0.956566909001666	0.607215297923672
18.07	0.959208181568026	0.956546040030963	0.607104851268564
18.06	0.959197468221358	0.956539680679395	0.607032652276102
18.05	0.959189691633899	0.956530603734029	0.606947868856156
18.04	0.959184675952327	0.956514908652641	0.606892259432571
18.03	0.95917419035664	0.956499444120497	0.60683333094687
18.02	0.959165263489718	0.956481259224173	0.606751171382936
18.01	0.959152996466886	0.956468093183152	0.606700030442839
18.00	0.959146195487538	0.95645650301202	0.606676941973203
17.99	0.959137582380863	0.95643671334894	0.606478565271224
17.98	0.959136799027432	0.956413787188202	0.60645646846798
17.97	0.959121763940789	0.956408710167942	0.606318180973293
17.96	0.959110193551204	0.956404469541767	0.606284485960743
17.95	0.959100276525594	0.956390946924216	0.606211726815201
17.94	0.959079745387723	0.95637363177124	0.606188103307011
17.93	0.959058937338027	0.956369969270264	0.606122524351864
17.92	0.959051462863315	0.95634542931382	0.606045529635663
17.91	0.959045743566127	0.956334367861927	0.605997755651138
17.90	0.959029165048853	0.956327218842128	0.605956054919407
17.89	0.959017838471037	0.956323032743617	0.605880326505127
17.88	0.959009877448841	0.956311208019671	0.605790540924277
17.87	0.958999123426146	0.956305854288409	0.605711831500406
17.86	0.958970503396226	0.95629546559528	0.605604213729659
17.85	0.958965841991341	0.956287642758063	0.605525867616549
17.84	0.958956648669209	0.956283429795081	0.605438432242991
17.83	0.958951865026992	0.956272831638734	0.605385965629722
17.82	0.958935083641988	0.956270073956218	0.605311438214436
17.81	0.958926516803477	0.956265998276504	0.605291623850239
17.80	0.958920211958896	0.956249277068597	0.605183790540355
17.79	0.958906864223175	0.956248118101184	0.605074723696045
17.78	0.958900813532073	0.956234398060651	0.605040101372011
17.77	0.958891070612432	0.956221667948367	0.604996499828596
17.76	0.958878785571481	0.956218216056506	0.604911549366152
17.75	0.958861158818325	0.956193674756407	0.604848754644455
17.74	0.958847287741736	0.956178160869565	0.604783899647227
17.73	0.958830939216145	0.956157186588281	0.604715470184102
17.72	0.958820623298864	0.956125885939751	0.604643964539014
17.71	0.958818696739467	0.956121340556212	0.604566500585861
17.70	0.958807941618119	0.956107682505295	0.604551650981529
17.69	0.958799490997472	0.956096577462654	0.60450952993333
17.68	0.95878629557836	0.956090648720895	0.604432251918241
17.67	0.958781417615699	0.9560832683696	0.604378161523599
17.66	0.958778402869245	0.956074183317486	0.604304068644103
17.65	0.958762174545128	0.956059162403635	0.604229229781419
17.64	0.958751560140101	0.956049588409601	0.60410097500994
17.63	0.958746309057059	0.956041616488575	0.604031247101765
17.62	0.958736000694419	0.956029553043084	0.603976783437195
17.61	0.958715633033758	0.956019148221208	0.603908613011836
17.60	0.958704572042578	0.956004946142579	0.603790000397722
17.59	0.958696686453508	0.955990100815789	0.603607563978334
17.58	0.958684965948845	0.955977152260002	0.603585121024639
17.57	0.958681073216204	0.955963501092406	0.60347929709906
17.56	0.958666815363034	0.955957891897288	0.603416238700188
17.55	0.958650027228972	0.955952462342839	0.603366232871511
17.54	0.958642449604782	0.95594293398083	0.603297573032118
17.53	0.95863728280021	0.955927381138187	0.603158458449617
17.52	0.958631516550962	0.955912731015394	0.603123734568634
17.51	0.958618880950514	0.955903745744951	0.603095629265602
17.50	0.958608889074087	0.955900830646716	0.603054256872399
17.49	0.958600093969306	0.955895295732613	0.602973020429804
17.48	0.958588216352803	0.955876794506742	0.602864927247471
17.47	0.958574997246135	0.955866219422026	0.602857591487446
17.46	0.95856117117662	0.955855667786775	0.602823674239404
17.45	0.958551058200038	0.955843019093324	0.602737613302369
17.44	0.95854107910408	0.955818290195342	0.602640161142843
17.43	0.958527126435883	0.955799477989222	0.602598024689644
17.42	0.958521210295409	0.955787533944114	0.602546357245331
17.41	0.958514744297297	0.955779267946928	0.602480657294257
17.40	0.958499306058553	0.95577479609658	0.602462056391033
17.39	0.95848528840321	0.955760909290739	0.602429205656224
17.38	0.958475939173837	0.955745669094967	0.602316240268759
17.37	0.958465571076377	0.955739862368816	0.602251452710793
17.36	0.958457510401602	0.955728124189561	0.602148477769715
17.35	0.958454981634458	0.955719706889199	0.602096223628255
17.34	0.958446152094732	0.955708574474481	0.602041441441229
17.33	0.958433236122372	0.955694526483414	0.601969604054667
17.32	0.958411630318938	0.955688727840162	0.601928054734741
17.31	0.958405138047587	0.955686797405731	0.601872472690148
17.30	0.958388564596435	0.955684387070744	0.601809164523814
17.29	0.958375708689577	0.955671671003028	0.601715034838524
17.28	0.958370488717899	0.955657010844095	0.601673439910458
17.27	0.958354616968178	0.955647640658157	0.60165547985073
17.26	0.958343810242133	0.955634518581477	0.60162359262111
17.25	0.958331630841374	0.955619973182026	0.601565056041518
17.24	0.958319486497836	0.95560434230861	0.601477577117513
17.23	0.958303832558822	0.955596904439874	0.601396412618537
17.22	0.958293248337609	0.955586374483153	0.601353450830467
17.21	0.958281241954683	0.955573777372187	0.601280473441473
17.20	0.958276874986284	0.955554447694605	0.601231148519944
17.19	0.958265513263101	0.955543425674515	0.601163659564091
17.18	0.958258490575565	0.95553626214938	0.601096912355795
17.17	0.958240946173591	0.955523550642302	0.600923637508162
17.16	0.958235547120628	0.955514430851596	0.600814638916643
17.15	0.958225989744677	0.955497807701947	0.600673002299933
17.14	0.95820674195408	0.955486699153053	0.60053464060198
17.13	0.95819970599723	0.955464487886821	0.600508716999517
17.12	0.958185899388062	0.955441346840648	0.600389621211331
17.11	0.958175441172386	0.95543119877534	0.600284846765602
17.10	0.958162897662626	0.955422956874172	0.600222810262618
17.09	0.958147320320771	0.955400264040823	0.600168392055649
17.08	0.95814476183678	0.955382588201542	0.600088128139945
17.07	0.958132482144048	0.955375165783817	0.60005055539661
17.06	0.958126585478278	0.955347591346007	0.599958065902337
17.05	0.958120330794509	0.9553218678289	0.599918632476929
17.04	0.958093541383967	0.955302320120324	0.5998380713667
17.03	0.958075399319141	0.955289216030497	0.599778477956846
17.02	0.958059168508861	0.955275596444656	0.599665441664252
17.01	0.958046705919085	0.955266974514146	0.599633344327778
17.00	0.958032880599004	0.955252487100003	0.599495466337488
16.99	0.958028551844428	0.955243409576658	0.599370879366406
16.98	0.958019533358533	0.955232538786691	0.599310930729665
16.97	0.958000765398207	0.955216405034932	0.599249983782307
16.96	0.957985682858912	0.955203052635524	0.59920863156735
16.95	0.957980250895945	0.955200968836711	0.599136684214177
16.94	0.957972158054764	0.95518396840558	0.599106239414103
16.93	0.957955417101099	0.955156501151932	0.599076044858108
16.92	0.957949687604185	0.955149183985594	0.59901433042048
16.91	0.957936303837779	0.95513949573446	0.598972337739772
16.90	0.957919941430666	0.955121354727747	0.59889548695351
16.89	0.957896508775125	0.955110189848162	0.598764566994643
16.88	0.957891480448451	0.955099914030209	0.598729616631589
16.87	0.957885056170586	0.95508359056483	0.598655285204147
16.86	0.957876364990884	0.955064188407818	0.598606243598128
16.85	0.95786689890169	0.955053374033431	0.59855051157679
16.84	0.95786060071437	0.95503643633675	0.598505595789869
16.83	0.957841887712561	0.955023184947209	0.598378468012217
16.82	0.957830638568158	0.955015324950841	0.59830148007966
16.81	0.957824192409237	0.955002323685462	0.598202519806618
16.80	0.95781189320396	0.954990961524662	0.598052250592063
16.79	0.957807097253078	0.954985744563821	0.597925855997606
16.78	0.957796804210126	0.954978008692772	0.59784953675108
16.77	0.957784950126867	0.954960878293286	0.59771493630036
16.76	0.957769420475909	0.954950220867447	0.597642335134519
16.75	0.957751802314092	0.954945684299929	0.597605024191301
16.74	0.957741741693648	0.954936257760957	0.597518842195915
16.73	0.95773252728529	0.954916801851743	0.597471861167601
16.72	0.957725783698752	0.954889616581341	0.597401880600504
16.71	0.95771914842039	0.954878579347867	0.597308717436028
16.70	0.957689895149666	0.95486271080222	0.597249258070758
16.69	0.957678347062212	0.954846772778496	0.59718131732206
16.68	0.95766691996613	0.95483391211618	0.597080531002817
16.67	0.957656417010683	0.95482345366244	0.596973489716234
16.66	0.957636811942605	0.95480550418804	0.596860187687401
16.65	0.95762112751121	0.954786648038599	0.596759239919087
16.64	0.957612959583038	0.954778938804029	0.596663044327055
16.63	0.95760267161901	0.954765621413517	0.596629212597131
16.62	0.957588434896844	0.954741693143496	0.596518712855074
16.61	0.957574980777051	0.95473159819972	0.59644531464505
16.60	0.957555274615853	0.954707943836008	0.596379027082649
16.59	0.957544024422211	0.954694559141603	0.596202387055572
16.58	0.957531248482331	0.954682390365006	0.596121114930521
16.57	0.957521363780527	0.95466330288399	0.596081545836092
16.56	0.957510561663858	0.954649945932026	0.59603732715348
16.55	0.957495335012686	0.954635056511708	0.595989686181134
16.54	0.957489703707856	0.954618234276378	0.595875867367195
16.53	0.95746624897178	0.954591963859243	0.595811116172034
16.52	0.957446977968036	0.954584125064326	0.595692637097274
16.51	0.957439952169276	0.95456667177287	0.595637518579099
16.50	0.957434007546791	0.95454716410035	0.595563170616338
16.49	0.957421916049748	0.954539266157191	0.595465618824761
16.48	0.957411177316979	0.954516810369474	0.595397926883021
16.47	0.957398147683631	0.954509614182306	0.595347302550833
16.46	0.957386940623749	0.954485661128289	0.595244756047451
16.45	0.957374171556416	0.95448106708985	0.595220077670121
16.44	0.957357705752759	0.95446256649742	0.595156725604623
16.43	0.957341944693691	0.954448599934374	0.595094734188832
16.42	0.957329919193771	0.954437287065192	0.5950111854327
16.41	0.957321012948109	0.954419266448173	0.59495750035602
16.40	0.957311314379598	0.954406813292357	0.594914893120753
16.39	0.957296265846949	0.954389175240952	0.594751984401895
16.38	0.957285457949396	0.954360647034423	0.594708435871221
16.37	0.957269415525718	0.954349004279542	0.594646627645703
16.36	0.957252794162498	0.95433209452955	0.59456531575953
16.35	0.957244199469012	0.954326722769788	0.594492184142113
16.34	0.957232115360072	0.954310367727791	0.594384243856516
16.33	0.957213499159135	0.954294749654276	0.594302568935274
16.32	0.95719867557146	0.954275368438385	0.594150632510235
16.31	0.957193690210007	0.954271064862686	0.594079402914841
16.30	0.957183814946591	0.954262361668315	0.593954055909338
16.29	0.9571608467877	0.954236881292759	0.593826709848287
16.28	0.957154183115101	0.954232448166558	0.593732742451133
16.27	0.957137698800728	0.954210781201376	0.593640099176034
16.26	0.957132772164859	0.954188710507556	0.593473866962771
16.25	0.957106628265444	0.954173419084947	0.59341788066438
16.24	0.957102122281936	0.954154857773426	0.593391022898757
16.23	0.957095325007294	0.954148474293657	0.593302640912203
16.22	0.957084860463221	0.954132552151718	0.593245443494909
16.21	0.957073538490604	0.954109406309491	0.593169342897642
16.20	0.957069780795579	0.954100087617326	0.593097640100683
